Order_ID,Приоритет,Количество,Выручка,Метод доставки,Прибыль,Покупатель,Регион,Продукт,Упаковка продукта,Сегмент покупателя,Категория продукта,Подкатегория продукта,Менеджер,Стоимость доставки,Дата
,,,,,,,,Satellite Sectional Post Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Fellowes Black Plastic Comb Bindings,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 224,,,Office Supplies,Paper,,,
,,,,,,,,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 20,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1971,,,Office Supplies,Paper,,,
,,,,,,,,StarTAC ST7762,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 1930,,,Office Supplies,Paper,,,
,,,,,,,,Avery 474,,,Office Supplies,Labels,,,
,,,,,,,,i470,,,Technology,Telephones and Communication,,,
,,,,,,,,300 Series Non-Flip,,,Technology,Telephones and Communication,,,
,,,,,,,,GBC DocuBind TL200 Manual Binding Machine,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1940,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1897,,,Office Supplies,Paper,,,
,,,,,,,,Heavy-Duty E-Z-DВ® Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Hammermill CopyPlus Copy Paper (20Lb, and 84 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,Deluxe Rollaway Locking File with Drawer,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Lock-Up Easel 'Spel-Binder',,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Kensington 7 Outlet MasterPiece Power Center,,,Office Supplies,Appliances,,,
,,,,,,,,PizazzВ® Global Quick Fileв„ў,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Avery 494,,,Office Supplies,Labels,,,
,,,,,,,,R280,,,Technology,Telephones and Communication,,,
,,,,,,,,"U,S, Robotics 56K Internet Call Modem",,,Technology,Computer Peripherals,,,
,,,,,,,,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Poly Designer Cover & Back,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,3390,,,Technology,Telephones and Communication,,,
,,,,,,,,Ibico Covers for Plastic or Wire Binding Elements,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Fellowes Command Center 5-outlet power strip,,,Office Supplies,Appliances,,,
,,,,,,,,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"DXLв„ў Angle-View Binders with Locking Rings, Black",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,8260,,,Technology,Telephones and Communication,,,
,,,,,,,,NewellВ® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Laser & Ink Jet Business Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,Avery 51,,,Office Supplies,Labels,,,
,,,,,,,,Avery Poly Binder Pockets,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Eldon Wave Desk Accessories,,,Furniture,Office Furnishings,,,
,,,,,,,,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",,,Office Supplies,Labels,,,
,,,,,,,,Premium Transparent Presentation Covers by GBC,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Brown Kraft Recycled Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,A1228,,,Technology,Telephones and Communication,,,
,,,,,,,,T18,,,Technology,Telephones and Communication,,,
,,,,,,,,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",,,Technology,Computer Peripherals,,,
,,,,,,,,Peel & Stick Add-On Corner Pockets,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Eureka The BossВ® Cordless Rechargeable Stick Vac,,,Office Supplies,Appliances,,,
,,,,,,,,Xerox 1905,,,Office Supplies,Paper,,,
,,,,,,,,"Conquestв„ў 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,Office Supplies,Appliances,,,
,,,,,,,,Avery 497,,,Office Supplies,Labels,,,
,,,,,,,,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",,,Office Supplies,Envelopes,,,
,,,,,,,,Keytronic Designer 104- Key Black Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,LX 677,,,Technology,Telephones and Communication,,,
,,,,,,,,Acco Suede Grain Vinyl Round Ring Binder,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",,,Office Supplies,Envelopes,,,
,,,,,,,,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",,,Technology,Computer Peripherals,,,
,,,,,,,,"Zoom V,92 V,44 PCI Internal Controllerless FaxModem",,,Technology,Computer Peripherals,,,
,,,,,,,,"Zoom V,92 USB External Faxmodem",,,Technology,Computer Peripherals,,,
,,,,,,,,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"EldonВ® 200 Classв„ў Desk Accessories, Burgundy",,,Furniture,Office Furnishings,,,
,,,,,,,,688,,,Technology,Telephones and Communication,,,
,,,,,,,,Ibico EB-19 Dual Function Manual Binding System,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Southworth 25% Cotton Premium Laser Paper and Envelopes,,,Office Supplies,Paper,,,
,,,,,,,,Timeport L7089,,,Technology,Telephones and Communication,,,
,,,,,,,,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",,,Office Supplies,Appliances,,,
,,,,,,,,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,*Staples* Packaging Labels,,,Office Supplies,Labels,,,
,,,,,,,,Avery Legal 4-Ring Binder,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1953,,,Office Supplies,Paper,,,
,,,,,,,,Staples Standard Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,GBC Imprintable Covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"ArrayВ® Parchment Paper, Assorted Colors",,,Office Supplies,Paper,,,
,,,,,,,,Avery Durable Poly Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",,,Office Supplies,Envelopes,,,
,,,,,,,,"24 Capacity Maxi Data Binder Racks, Pearl",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 1898,,,Office Supplies,Paper,,,
,,,,,,,,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",,,Office Supplies,Appliances,,,
,,,,,,,,"Fellowes Strictly BusinessВ® Drawer File, Letter/Legal Size",,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Eureka Sanitaire В® Multi-Pro Heavy-Duty Upright, Disposable Bags",,,Office Supplies,Appliances,,,
,,,,,,,,Cardinal Holdit Business Card Pockets,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,T193,,,Technology,Telephones and Communication,,,
,,,,,,,,"Hammermill Color Copier Paper (28Lb, and 96 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,CF 688,,,Technology,Telephones and Communication,,,
,,,,,,,,Acco PermaВ® 3000 Stacking Storage Drawers,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Avery 479,,,Office Supplies,Labels,,,
,,,,,,,,Wilson JonesВ® Four-Pocket Poly Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1983,,,Office Supplies,Paper,,,
,,,,,,,,6190,,,Technology,Telephones and Communication,,,
,,,,,,,,Wilson Jones DublLockВ® D-Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Wilson Jones Hanging View Binder, White, 1""",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Ibico Recycled Linen-Style Covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Fellowes 8 Outlet Superior Workstation Surge Protector,,,Office Supplies,Appliances,,,
,,,,,,,,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",,,Office Supplies,Envelopes,,,
,,,,,,,,"Premier Elliptical Ring Binder, Black",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Avery 520,,,Office Supplies,Labels,,,
,,,,,,,,Xerox 226,,,Office Supplies,Paper,,,
,,,,,,,,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",,,Furniture,Office Furnishings,,,
,,,,,,,,#10 Self-Seal White Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,"Tyvek В® Top-Opening Peel & Seel Envelopes, Plain White",,,Office Supplies,Envelopes,,,
,,,,,,,,Keytronic 105-Key Spanish Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Motorola SB4200 Cable Modem,,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1891,,,Office Supplies,Paper,,,
,,,,,,,,Fellowes Recycled Storage Drawers,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Eureka Hand Vacuum, Bagless",,,Office Supplies,Appliances,,,
,,,,,,,,Airmail Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,Accessory27,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 1962,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 227,,,Office Supplies,Paper,,,
,,,,,,,,Personal Creationsв„ў Ink Jet Cards and Labels,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1923,,,Office Supplies,Paper,,,
,,,,,,,,I888 World Phone,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 1997,,,Office Supplies,Paper,,,
,,,,,,,,GBC DocuBind TL300 Electric Binding System,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Storex DuraTech Recycled Plastic Frosted Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1950,,,Office Supplies,Paper,,,
,,,,,,,,GBC ProClickв„ў 150 Presentation Binding System,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Letter Size Cart,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Career Cubicle Clock, 8 1/4"", Black",,,Furniture,Office Furnishings,,,
,,,,,,,,V8162,,,Technology,Telephones and Communication,,,
,,,,,,,,Flexible Leather- Look Classic Collection Ring Binder,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,6340,,,Technology,Telephones and Communication,,,
,,,,,,,,Presstex Flexible Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,5190,,,Technology,Telephones and Communication,,,
,,,,,,,,Acco 6 Outlet Guardian Premium Surge Suppressor,,,Office Supplies,Appliances,,,
,,,,,,,,Avery 481,,,Office Supplies,Labels,,,
,,,,,,,,Southworth 25% Cotton Linen-Finish Paper & Envelopes,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1979,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 196,,,Office Supplies,Paper,,,
,,,,,,,,Vinyl Sectional Post Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Round Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1989,,,Office Supplies,Paper,,,
,,,,,,,,Avery 496,,,Office Supplies,Labels,,,
,,,,,,,,Avery 514,,,Office Supplies,Labels,,,
,,,,,,,,V8160,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 1907,,,Office Supplies,Paper,,,
,,,,,,,,"EldonВ® Image Series Desk Accessories, Burgundy",,,Furniture,Office Furnishings,,,
,,,,,,,,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1927,,,Office Supplies,Paper,,,
,,,,,,,,StarTAC Series,,,Technology,Telephones and Communication,,,
,,,,,,,,StarTAC 8000,,,Technology,Telephones and Communication,,,
,,,,,,,,"Hoover Replacement Belts For Soft Guardв„ў & Commercial Ltweight Upright Vacs, 2/Pk",,,Office Supplies,Appliances,,,
,,,,,,,,"SimpliFileв„ў Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 1906,,,Office Supplies,Paper,,,
,,,,,,,,Model L Table or Wall-Mount Pencil Sharpener,,,Office Supplies,Pens & Art Supplies,,,
,,,,,,,,Staples Colored Bar Computer Paper,,,Office Supplies,Paper,,,
,,,,,,,,Multimedia Mailers,,,Office Supplies,Envelopes,,,
,,,,,,,,StarTAC Analog,,,Technology,Telephones and Communication,,,
,,,,,,,,Logitech Internet Navigator Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Staples #10 Colored Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,,Office Supplies,Envelopes,,,
,,,,,,,,"Peel & SeelВ® Recycled Catalog Envelopes, Brown",,,Office Supplies,Envelopes,,,
,,,,,,,,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,,,Office Supplies,Appliances,,,
,,,,,,,,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env,/Pack",,,Office Supplies,Paper,,,
,,,,,,,,Gyration Ultra Cordless Optical Suite,,,Technology,Computer Peripherals,,,
,,,,,,,,Targus USB Numeric Keypad,,,Technology,Computer Peripherals,,,
,,,,,,,,Belkin 5 Outlet SurgeMasterв„ў Power Centers,,,Office Supplies,Appliances,,,
,,,,,,,,M70,,,Technology,Telephones and Communication,,,
,,,,,,,,Fellowes EZ Multi-Media Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1922,,,Office Supplies,Paper,,,
,,,,,,,,Talkabout T8097,,,Technology,Telephones and Communication,,,
,,,,,,,,Fellowes PB300 Plastic Comb Binding Machine,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1934,,,Office Supplies,Paper,,,
,,,,,,,,GBC Therma-A-Bind 250T Electric Binding System,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,Nunavut,,,,,,Петров Иван,,
,,,,,,,Northwest Territories,,,,,,Иванов Петр,,
,,,,,,,Atlantic,,,,,,Семейкин Владислав,,
,,,,,,,West,,,,,,Мерингольд Ванесса,,
,,,,,,,Ontario,,,,,,Крестьянин Арчибальд,,
,,,,,,,Prarie,,,,,,Конюхов Добромир,,
,,,,Express Air,,,,,,,,,,10.0,
,,,,Regular Air,,,,,,,,,,5.0,
35.0,,,,,,,,,,,,,,,2022-01-01
293.0,,,,,,,,,,,,,,,2022-01-01
322.0,,,,,,,,,,,,,,,2022-01-01
450.0,,,,,,,,,,,,,,,2022-01-01
483.0,,,,,,,,,,,,,,,2022-01-01
515.0,,,,,,,,,,,,,,,2022-01-01
613.0,,,,,,,,,,,,,,,2022-01-02
643.0,,,,,,,,,,,,,,,2022-01-02
645.0,,,,,,,,,,,,,,,2022-01-02
902.0,,,,,,,,,,,,,,,2022-01-02
928.0,,,,,,,,,,,,,,,2022-01-02
1028.0,,,,,,,,,,,,,,,2022-01-02
1059.0,,,,,,,,,,,,,,,2022-01-02
1187.0,,,,,,,,,,,,,,,2022-01-02
1218.0,,,,,,,,,,,,,,,2022-01-02
1221.0,,,,,,,,,,,,,,,2022-01-04
1344.0,,,,,,,,,,,,,,,2022-01-04
1412.0,,,,,,,,,,,,,,,2022-01-04
1445.0,,,,,,,,,,,,,,,2022-01-04
1539.0,,,,,,,,,,,,,,,2022-01-04
1600.0,,,,,,,,,,,,,,,2022-01-04
1699.0,,,,,,,,,,,,,,,2022-01-04
1792.0,,,,,,,,,,,,,,,2022-01-05
1826.0,,,,,,,,,,,,,,,2022-01-05
1925.0,,,,,,,,,,,,,,,2022-01-05
2147.0,,,,,,,,,,,,,,,2022-01-05
2279.0,,,,,,,,,,,,,,,2022-01-05
2306.0,,,,,,,,,,,,,,,2022-01-05
2373.0,,,,,,,,,,,,,,,2022-01-05
2530.0,,,,,,,,,,,,,,,2022-01-05
2532.0,,,,,,,,,,,,,,,2022-01-06
2720.0,,,,,,,,,,,,,,,2022-01-06
2791.0,,,,,,,,,,,,,,,2022-01-06
2848.0,,,,,,,,,,,,,,,2022-01-06
2883.0,,,,,,,,,,,,,,,2022-01-06
3109.0,,,,,,,,,,,,,,,2022-01-06
3361.0,,,,,,,,,,,,,,,2022-01-07
3393.0,,,,,,,,,,,,,,,2022-01-07
3463.0,,,,,,,,,,,,,,,2022-01-07
3908.0,,,,,,,,,,,,,,,2022-01-07
4007.0,,,,,,,,,,,,,,,2022-01-07
4037.0,,,,,,,,,,,,,,,2022-01-07
4067.0,,,,,,,,,,,,,,,2022-01-08
4132.0,,,,,,,,,,,,,,,2022-01-08
4257.0,,,,,,,,,,,,,,,2022-01-08
4261.0,,,,,,,,,,,,,,,2022-01-08
4416.0,,,,,,,,,,,,,,,2022-01-08
4454.0,,,,,,,,,,,,,,,2022-01-08
4612.0,,,,,,,,,,,,,,,2022-01-08
4642.0,,,,,,,,,,,,,,,2022-01-09
4676.0,,,,,,,,,,,,,,,2022-01-09
4864.0,,,,,,,,,,,,,,,2022-01-09
4996.0,,,,,,,,,,,,,,,2022-01-09
5092.0,,,,,,,,,,,,,,,2022-01-09
5153.0,,,,,,,,,,,,,,,2022-01-10
5318.0,,,,,,,,,,,,,,,2022-01-10
5446.0,,,,,,,,,,,,,,,2022-01-10
5504.0,,,,,,,,,,,,,,,2022-01-10
5511.0,,,,,,,,,,,,,,,2022-01-10
5538.0,,,,,,,,,,,,,,,2022-01-10
5569.0,,,,,,,,,,,,,,,2022-01-11
5698.0,,,,,,,,,,,,,,,2022-01-11
5863.0,,,,,,,,,,,,,,,2022-01-11
5894.0,,,,,,,,,,,,,,,2022-01-11
5988.0,,,,,,,,,,,,,,,2022-01-11
6115.0,,,,,,,,,,,,,,,2022-01-11
6116.0,,,,,,,,,,,,,,,2022-01-12
6144.0,,,,,,,,,,,,,,,2022-01-12
6182.0,,,,,,,,,,,,,,,2022-01-12
6916.0,,,,,,,,,,,,,,,2022-01-12
6980.0,,,,,,,,,,,,,,,2022-01-12
6982.0,,,,,,,,,,,,,,,2022-01-12
7015.0,,,,,,,,,,,,,,,2022-01-12
7110.0,,,,,,,,,,,,,,,2022-01-12
7169.0,,,,,,,,,,,,,,,2022-01-12
7364.0,,,,,,,,,,,,,,,2022-01-13
7427.0,,,,,,,,,,,,,,,2022-01-14
7430.0,,,,,,,,,,,,,,,2022-01-14
7906.0,,,,,,,,,,,,,,,2022-01-14
8007.0,,,,,,,,,,,,,,,2022-01-14
8257.0,,,,,,,,,,,,,,,2022-01-14
8419.0,,,,,,,,,,,,,,,2022-01-15
8551.0,,,,,,,,,,,,,,,2022-01-15
8801.0,,,,,,,,,,,,,,,2022-01-15
8992.0,,,,,,,,,,,,,,,2022-01-15
8994.0,,,,,,,,,,,,,,,2022-01-15
8995.0,,,,,,,,,,,,,,,2022-01-15
9123.0,,,,,,,,,,,,,,,2022-01-15
9126.0,,,,,,,,,,,,,,,2022-01-16
9127.0,,,,,,,,,,,,,,,2022-01-16
9155.0,,,,,,,,,,,,,,,2022-01-16
9285.0,,,,,,,,,,,,,,,2022-01-16
9509.0,,,,,,,,,,,,,,,2022-01-16
9574.0,,,,,,,,,,,,,,,2022-01-17
9763.0,,,,,,,,,,,,,,,2022-01-17
9792.0,,,,,,,,,,,,,,,2022-01-17
9892.0,,,,,,,,,,,,,,,2022-01-17
9923.0,,,,,,,,,,,,,,,2022-01-17
9925.0,,,,,,,,,,,,,,,2022-01-18
9927.0,,,,,,,,,,,,,,,2022-01-18
10048.0,,,,,,,,,,,,,,,2022-01-18
10306.0,,,,,,,,,,,,,,,2022-01-18
10432.0,,,,,,,,,,,,,,,2022-01-18
10437.0,,,,,,,,,,,,,,,2022-01-19
10470.0,,,,,,,,,,,,,,,2022-01-19
10535.0,,,,,,,,,,,,,,,2022-01-19
10692.0,,,,,,,,,,,,,,,2022-01-19
10945.0,,,,,,,,,,,,,,,2022-01-20
11202.0,,,,,,,,,,,,,,,2022-01-20
11269.0,,,,,,,,,,,,,,,2022-01-20
11301.0,,,,,,,,,,,,,,,2022-01-20
11332.0,,,,,,,,,,,,,,,2022-01-20
11362.0,,,,,,,,,,,,,,,2022-01-20
11392.0,,,,,,,,,,,,,,,2022-01-21
11456.0,,,,,,,,,,,,,,,2022-01-22
11553.0,,,,,,,,,,,,,,,2022-01-23
11782.0,,,,,,,,,,,,,,,2022-01-24
11911.0,,,,,,,,,,,,,,,2022-01-24
11941.0,,,,,,,,,,,,,,,2022-01-24
11969.0,,,,,,,,,,,,,,,2022-01-24
12199.0,,,,,,,,,,,,,,,2022-01-24
12228.0,,,,,,,,,,,,,,,2022-01-24
12289.0,,,,,,,,,,,,,,,2022-01-24
12292.0,,,,,,,,,,,,,,,2022-01-25
12352.0,,,,,,,,,,,,,,,2022-01-25
12355.0,,,,,,,,,,,,,,,2022-01-25
12389.0,,,,,,,,,,,,,,,2022-01-26
12419.0,,,,,,,,,,,,,,,2022-01-26
12452.0,,,,,,,,,,,,,,,2022-01-26
12544.0,,,,,,,,,,,,,,,2022-01-26
12773.0,,,,,,,,,,,,,,,2022-01-26
12934.0,,,,,,,,,,,,,,,2022-01-26
13120.0,,,,,,,,,,,,,,,2022-01-26
13158.0,,,,,,,,,,,,,,,2022-01-27
13346.0,,,,,,,,,,,,,,,2022-01-28
13410.0,,,,,,,,,,,,,,,2022-01-28
13604.0,,,,,,,,,,,,,,,2022-01-28
13795.0,,,,,,,,,,,,,,,2022-01-28
13927.0,,,,,,,,,,,,,,,2022-01-29
14240.0,,,,,,,,,,,,,,,2022-01-29
14275.0,,,,,,,,,,,,,,,2022-01-29
14375.0,,,,,,,,,,,,,,,2022-01-29
14406.0,,,,,,,,,,,,,,,2022-01-30
14471.0,,,,,,,,,,,,,,,2022-01-30
14503.0,,,,,,,,,,,,,,,2022-01-30
14535.0,,,,,,,,,,,,,,,2022-01-30
14726.0,,,,,,,,,,,,,,,2022-01-31
14852.0,,,,,,,,,,,,,,,2022-02-01
15044.0,,,,,,,,,,,,,,,2022-02-01
15142.0,,,,,,,,,,,,,,,2022-02-01
15463.0,,,,,,,,,,,,,,,2022-02-01
15618.0,,,,,,,,,,,,,,,2022-02-02
15621.0,,,,,,,,,,,,,,,2022-02-02
15808.0,,,,,,,,,,,,,,,2022-02-02
15872.0,,,,,,,,,,,,,,,2022-02-02
15878.0,,,,,,,,,,,,,,,2022-02-02
15907.0,,,,,,,,,,,,,,,2022-02-03
16161.0,,,,,,,,,,,,,,,2022-02-03
16165.0,,,,,,,,,,,,,,,2022-02-03
16193.0,,,,,,,,,,,,,,,2022-02-03
16230.0,,,,,,,,,,,,,,,2022-02-03
16419.0,,,,,,,,,,,,,,,2022-02-04
16423.0,,,,,,,,,,,,,,,2022-02-04
16451.0,,,,,,,,,,,,,,,2022-02-04
16706.0,,,,,,,,,,,,,,,2022-02-04
16932.0,,,,,,,,,,,,,,,2022-02-05
16967.0,,,,,,,,,,,,,,,2022-02-05
17344.0,,,,,,,,,,,,,,,2022-02-05
17507.0,,,,,,,,,,,,,,,2022-02-05
17702.0,,,,,,,,,,,,,,,2022-02-05
17831.0,,,,,,,,,,,,,,,2022-02-05
17926.0,,,,,,,,,,,,,,,2022-02-05
18144.0,,,,,,,,,,,,,,,2022-02-05
18179.0,,,,,,,,,,,,,,,2022-02-06
18273.0,,,,,,,,,,,,,,,2022-02-06
18308.0,,,,,,,,,,,,,,,2022-02-06
18432.0,,,,,,,,,,,,,,,2022-02-06
18471.0,,,,,,,,,,,,,,,2022-02-06
18788.0,,,,,,,,,,,,,,,2022-02-07
19042.0,,,,,,,,,,,,,,,2022-02-07
19044.0,,,,,,,,,,,,,,,2022-02-07
19073.0,,,,,,,,,,,,,,,2022-02-07
19078.0,,,,,,,,,,,,,,,2022-02-08
19138.0,,,,,,,,,,,,,,,2022-02-08
19617.0,,,,,,,,,,,,,,,2022-02-08
19686.0,,,,,,,,,,,,,,,2022-02-08
20003.0,,,,,,,,,,,,,,,2022-02-08
20033.0,,,,,,,,,,,,,,,2022-02-09
20038.0,,,,,,,,,,,,,,,2022-02-09
20389.0,,,,,,,,,,,,,,,2022-02-09
20422.0,,,,,,,,,,,,,,,2022-02-09
20448.0,,,,,,,,,,,,,,,2022-02-09
20455.0,,,,,,,,,,,,,,,2022-02-10
20642.0,,,,,,,,,,,,,,,2022-02-11
20676.0,,,,,,,,,,,,,,,2022-02-11
20960.0,,,,,,,,,,,,,,,2022-02-11
20961.0,,,,,,,,,,,,,,,2022-02-11
21091.0,,,,,,,,,,,,,,,2022-02-12
21223.0,,,,,,,,,,,,,,,2022-02-12
21350.0,,,,,,,,,,,,,,,2022-02-12
21378.0,,,,,,,,,,,,,,,2022-02-12
21383.0,,,,,,,,,,,,,,,2022-02-12
21509.0,,,,,,,,,,,,,,,2022-02-13
21856.0,,,,,,,,,,,,,,,2022-02-14
21889.0,,,,,,,,,,,,,,,2022-02-15
21892.0,,,,,,,,,,,,,,,2022-02-15
22053.0,,,,,,,,,,,,,,,2022-02-15
22119.0,,,,,,,,,,,,,,,2022-02-15
22151.0,,,,,,,,,,,,,,,2022-02-16
22368.0,,,,,,,,,,,,,,,2022-02-17
22469.0,,,,,,,,,,,,,,,2022-02-16
22501.0,,,,,,,,,,,,,,,2022-02-17
22532.0,,,,,,,,,,,,,,,2022-02-18
22534.0,,,,,,,,,,,,,,,2022-02-18
22656.0,,,,,,,,,,,,,,,2022-02-18
22657.0,,,,,,,,,,,,,,,2022-02-18
22980.0,,,,,,,,,,,,,,,2022-02-18
23207.0,,,,,,,,,,,,,,,2022-02-19
23264.0,,,,,,,,,,,,,,,2022-02-19
23713.0,,,,,,,,,,,,,,,2022-02-19
23907.0,,,,,,,,,,,,,,,2022-02-19
24038.0,,,,,,,,,,,,,,,2022-02-20
24067.0,,,,,,,,,,,,,,,2022-02-20
24070.0,,,,,,,,,,,,,,,2022-02-20
24128.0,,,,,,,,,,,,,,,2022-02-20
24132.0,,,,,,,,,,,,,,,2022-02-20
24386.0,,,,,,,,,,,,,,,2022-02-20
24450.0,,,,,,,,,,,,,,,2022-02-21
24576.0,,,,,,,,,,,,,,,2022-02-21
24743.0,,,,,,,,,,,,,,,2022-02-21
24965.0,,,,,,,,,,,,,,,2022-02-21
25031.0,,,,,,,,,,,,,,,2022-02-22
25315.0,,,,,,,,,,,,,,,2022-02-22
25318.0,,,,,,,,,,,,,,,2022-02-22
25347.0,,,,,,,,,,,,,,,2022-02-22
25376.0,,,,,,,,,,,,,,,2022-02-23
25473.0,,,,,,,,,,,,,,,2022-02-23
25634.0,,,,,,,,,,,,,,,2022-02-23
25635.0,,,,,,,,,,,,,,,2022-02-23
25767.0,,,,,,,,,,,,,,,2022-02-23
25830.0,,,,,,,,,,,,,,,2022-02-24
26016.0,,,,,,,,,,,,,,,2022-02-24
26272.0,,,,,,,,,,,,,,,2022-02-24
26304.0,,,,,,,,,,,,,,,2022-02-24
26368.0,,,,,,,,,,,,,,,2022-02-25
26370.0,,,,,,,,,,,,,,,2022-02-25
